Date,Indian rupee (INR)
30-11-2015,70780.94
01-12-2015,70902.35
02-12-2015,70316.02
03-12-2015,70356.28
04-12-2015,72066.91
07-12-2015,71790.81
08-12-2015,71618.94
09-12-2015,72332.4
10-12-2015,71526.72
11-12-2015,71718.07
14-12-2015,71687.58
15-12-2015,71072.72
16-12-2015,71805.19
17-12-2015,69740.48
18-12-2015,70571.25
21-12-2015,71556.17
22-12-2015,71306.17
23-12-2015,70734.17
24-12-2015,70734.17
25-12-2015,70734.17
28-12-2015,70712.8
29-12-2015,71059.98
30-12-2015,70368.09
31-12-2015,70125.63
01-01-2016,70125.63
04-01-2016,72061.61
05-01-2016,71747.04
06-01-2016,72908.23
07-01-2016,74012.03
08-01-2016,73464.45
11-01-2016,73508.08
12-01-2016,72586.12
13-01-2016,72710.17
14-01-2016,73178.55
15-01-2016,73989.44
18-01-2016,73722.5
19-01-2016,73473.95
20-01-2016,74902.46
21-01-2016,74518.13
22-01-2016,74161.31
25-01-2016,75010.86
26-01-2016,75485.35
27-01-2016,75955.23
28-01-2016,75991.51
29-01-2016,75466.18
01-02-2016,76427.38
02-02-2016,76708.37
03-02-2016,77111.83
04-02-2016,78232.85
05-02-2016,77867.17
08-02-2016,81057.46
09-02-2016,80946.31
10-02-2016,80729.6
11-02-2016,84782
12-02-2016,84557.13
15-02-2016,82199.87
16-02-2016,82729.79
17-02-2016,82782.14
18-02-2016,82891.84
19-02-2016,84333.77
22-02-2016,83035.23
23-02-2016,83717.42
24-02-2016,85757.66
25-02-2016,84944.09
26-02-2016,84291.2
29-02-2016,84498.01
01-03-2016,83989.25
02-03-2016,83763.7
03-03-2016,84204.33
04-03-2016,85803.28
07-03-2016,85158.49
08-03-2016,85376.79
09-03-2016,83770.53
10-03-2016,84906.15
11-03-2016,84877.35
14-03-2016,83397.84
15-03-2016,83021.4
16-03-2016,82598.18
17-03-2016,84462.87
18-03-2016,83324.1
21-03-2016,82760.94
22-03-2016,83585.57
23-03-2016,81207.81
24-03-2016,81434.59
25-03-2016,81434.59
28-03-2016,81294.16
29-03-2016,81519.8
30-03-2016,82059.17
31-03-2016,81917.22
01-04-2016,80367.6
04-04-2016,80790.12
05-04-2016,81859.64
06-04-2016,81449.05
07-04-2016,82636.9
08-04-2016,82463.93
11-04-2016,83374.99
12-04-2016,83368.16
13-04-2016,82973.17
14-04-2016,82180.56
15-04-2016,81730.98
18-04-2016,82148.81
19-04-2016,83553.13
20-04-2016,82901.18
21-04-2016,82906.46
22-04-2016,82719.62
25-04-2016,82603.64
26-04-2016,82604.08
27-04-2016,82895.94
28-04-2016,83555.39
29-04-2016,85277.14
02-05-2016,85386.43
03-05-2016,85992.75
04-05-2016,85460.61
05-05-2016,85191.03
06-05-2016,85828.05
09-05-2016,84180.23
10-05-2016,84146.66
11-05-2016,85044.58
12-05-2016,85255.6
13-05-2016,84520.95
16-05-2016,85905.76
17-05-2016,85335.52
18-05-2016,85258.83
19-05-2016,83966.09
20-05-2016,84627.13
23-05-2016,84054.63
24-05-2016,83697.63
25-05-2016,82247.06
26-05-2016,82175.39
27-05-2016,81534.35
30-05-2016,81750.24
31-05-2016,81556.12
01-06-2016,81884.61
02-06-2016,81589.97
03-06-2016,83504.24
06-06-2016,83397.75
07-06-2016,82842.94
08-06-2016,84193.15
09-06-2016,84371.62
10-06-2016,85193.83
13-06-2016,85948.07
14-06-2016,86567.25
15-06-2016,86141.5
16-06-2016,88180.7
17-06-2016,86593.06
20-06-2016,86367.66
21-06-2016,85925.93
22-06-2016,85317.28
23-06-2016,84911.13
24-06-2016,89302.71
27-06-2016,90032.95
28-06-2016,88974.46
29-06-2016,89458.93
30-06-2016,89144.01
01-07-2016,90242.28
04-07-2016,90875.08
05-07-2016,91145.22
06-07-2016,92191.13
07-07-2016,91428.01
08-07-2016,91222.26
11-07-2016,91158.09
12-07-2016,90148.86
13-07-2016,90024.67
14-07-2016,88575.3
15-07-2016,88988.62
18-07-2016,89678.47
19-07-2016,89369.92
20-07-2016,88428.47
21-07-2016,88781.27
22-07-2016,88632.23
25-07-2016,88397.95
26-07-2016,88991.59
27-07-2016,89248.99
28-07-2016,90001.23
29-07-2016,89893.85
01-08-2016,90109.37
02-08-2016,91023.49
03-08-2016,91008.91
04-08-2016,91229.29
05-08-2016,89503.52
08-08-2016,89336.64
09-08-2016,89677.7
10-08-2016,89881.47
11-08-2016,90547.87
12-08-2016,90401.32
15-08-2016,89545.57
16-08-2016,89738.87
17-08-2016,89695.46
18-08-2016,90203.56
19-08-2016,90259.27
22-08-2016,89755.77
23-08-2016,89987.8
24-08-2016,89078.37
25-08-2016,88576.62
26-08-2016,88428.77
29-08-2016,88613.4
30-08-2016,88390.18
31-08-2016,87680.45
01-09-2016,87729.95
02-09-2016,88559.49
05-09-2016,88669.79
06-09-2016,88977.26
07-09-2016,89500.08
08-09-2016,89221.9
09-09-2016,88822.57
12-09-2016,88622.35
13-09-2016,88558.8
14-09-2016,88403.59
15-09-2016,87790.8
16-09-2016,87672.52
19-09-2016,88062.06
20-09-2016,88054.14
21-09-2016,88868.58
22-09-2016,89338.04
23-09-2016,89221.01
26-09-2016,89344.32
27-09-2016,88205.67
28-09-2016,87899.96
29-09-2016,88157.8
30-09-2016,88052.03
03-10-2016,87383.67
04-10-2016,85371.51
05-10-2016,84472.21
06-10-2016,83656.33
07-10-2016,83991.66
10-10-2016,83835.78
11-10-2016,83433.07
12-10-2016,83636.09
13-10-2016,84383.14
14-10-2016,83516.74
17-10-2016,83880.22
18-10-2016,83916.9
19-10-2016,84640.85
20-10-2016,84971.64
21-10-2016,84668.97
24-10-2016,84575.36
25-10-2016,84856.2
26-10-2016,84893.46
27-10-2016,84655.14
28-10-2016,85019.21
31-10-2016,84952.43
01-11-2016,85987.91
02-11-2016,87048.37
03-11-2016,86835.24
04-11-2016,86957.31
07-11-2016,85624.25
08-11-2016,85436.56
09-11-2016,85181.05
10-11-2016,84401.49
11-11-2016,83021.42
14-11-2016,81487.15
15-11-2016,83072.17
16-11-2016,83395.05
17-11-2016,83173.64
18-11-2016,82535.7
21-11-2016,82710.44
22-11-2016,82657.26
23-11-2016,81204.15
24-11-2016,81538.43
25-11-2016,81308.44
28-11-2016,81600.31
29-11-2016,81495.49
30-11-2016,80639.69
01-12-2016,79437.12
02-12-2016,80079.63
05-12-2016,79327.68
06-12-2016,79636.72
07-12-2016,79765.17
08-12-2016,78858.49
09-12-2016,78486.26
12-12-2016,77980.38
13-12-2016,78235.65
14-12-2016,78492.54
15-12-2016,76466.64
16-12-2016,76671.54
19-12-2016,77062.17
20-12-2016,76580.18
21-12-2016,76954.98
22-12-2016,76954.35
23-12-2016,76730.4
26-12-2016,76730.4
27-12-2016,76991.17
28-12-2016,77351.33
29-12-2016,78047.23
30-12-2016,77772.22
02-01-2017,77772.22
03-01-2017,78647.81
04-01-2017,79294.15
05-01-2017,79984.36
06-01-2017,79928.33
09-01-2017,80410.81
10-01-2017,81058.46
11-01-2017,80527.36
12-01-2017,82033.76
13-01-2017,81187.8
16-01-2017,81954.38
17-01-2017,82673.13
18-01-2017,82671.62
19-01-2017,81525.73
20-01-2017,81835.47
23-01-2017,82692.09
24-01-2017,82938.58
25-01-2017,81351.41
26-01-2017,80990.6
27-01-2017,80648.58
30-01-2017,81080.56
31-01-2017,82282.39
01-02-2017,81291.49
02-02-2017,82371.63
03-02-2017,81789.02
06-02-2017,82442.18
07-02-2017,82938.63
08-02-2017,83515.67
09-02-2017,82766.64
10-02-2017,82090.33
13-02-2017,81884.63
14-02-2017,82392.55
15-02-2017,81906.22
16-02-2017,83172.66
17-02-2017,83226.17
20-02-2017,82793.91
21-02-2017,82519.57
22-02-2017,82827.71
23-02-2017,83397.13
24-02-2017,83781.41
27-02-2017,83933.81
28-02-2017,83772.05
01-03-2017,82889.72
02-03-2017,82575.06
03-03-2017,81945.53
06-03-2017,82128.96
07-03-2017,81120.12
08-03-2017,80665.72
09-03-2017,80537.2
10-03-2017,80061.9
13-03-2017,80165.09
14-03-2017,79410.22
15-03-2017,78755.14
16-03-2017,80479.38
17-03-2017,80520.33
20-03-2017,80537.32
21-03-2017,81001.96
22-03-2017,81748.74
23-03-2017,81767.39
24-03-2017,81600.52
27-03-2017,81860.19
28-03-2017,81840.67
29-03-2017,81218.27
30-03-2017,81078.31
31-03-2017,80834.32
03-04-2017,81121.13
04-04-2017,81797.54
05-04-2017,80871.09
06-04-2017,80961.6
07-04-2017,81325.08
10-04-2017,80684.46
11-04-2017,80780.71
12-04-2017,82440.82
13-04-2017,82718.51
14-04-2017,82718.51
17-04-2017,82744.2
18-04-2017,82594.57
19-04-2017,82594.64
20-04-2017,82826.85
21-04-2017,82791.47
24-04-2017,81804.88
25-04-2017,81494.17
26-04-2017,80890.88
27-04-2017,80994.4
28-04-2017,81470.71
01-05-2017,81470.71
02-05-2017,80624.98
03-05-2017,80195.77
04-05-2017,78835.76
05-05-2017,79031.14
08-05-2017,79066.9
09-05-2017,78923.26
10-05-2017,79088.17
11-05-2017,78752.5
12-05-2017,79218.62
15-05-2017,79082.26
16-05-2017,79096.78
17-05-2017,80655.9
18-05-2017,81441.95
19-05-2017,80954.31
22-05-2017,81249.31
23-05-2017,81688.67
24-05-2017,81129.53
25-05-2017,81224.1
26-05-2017,81507.15
29-05-2017,81583.05
30-05-2017,81617.76
31-05-2017,81695.21
01-06-2017,81636.57
02-06-2017,82186.45
05-06-2017,82375.65
06-06-2017,83343.43
07-06-2017,83029.03
08-06-2017,81879.34
09-06-2017,81391.65
12-06-2017,81620.98
13-06-2017,81241.25
14-06-2017,81992
15-06-2017,80840.05
16-06-2017,80875.98
19-06-2017,80387.09
20-06-2017,80079.97
21-06-2017,80152.36
22-06-2017,80743.81
23-06-2017,81005.2
26-06-2017,80331.07
27-06-2017,80591.27
28-06-2017,80591.16
29-06-2017,80315.48
30-06-2017,80295.93
03-07-2017,79727.62
04-07-2017,79190.38
05-07-2017,79063.22
06-07-2017,79329.11
07-07-2017,78532.49
10-07-2017,78208.43
11-07-2017,78203.54
12-07-2017,78682.66
13-07-2017,78542.86
14-07-2017,79306.65
17-07-2017,79439
18-07-2017,79823.64
19-07-2017,79901.29
20-07-2017,79816.23
21-07-2017,80317.63
24-07-2017,80769.5
25-07-2017,80762.96
26-07-2017,80330.81
27-07-2017,80842.8
28-07-2017,81167.04
31-07-2017,81314.9
01-08-2017,81431.34
02-08-2017,80777.65
03-08-2017,80744.66
04-08-2017,80027.43
07-08-2017,80287.12
08-08-2017,80300.94
09-08-2017,81143.81
10-08-2017,82272.23
11-08-2017,82479.18
14-08-2017,82217.85
15-08-2017,81448.44
16-08-2017,81658.03
17-08-2017,82453.59
18-08-2017,83089.92
21-08-2017,82897.5
22-08-2017,82357.34
23-08-2017,82499.99
24-08-2017,82544.33
25-08-2017,82307.37
28-08-2017,82133.87
29-08-2017,84419.95
30-08-2017,83698.2
31-08-2017,83855.24
01-09-2017,84535.09
04-09-2017,85400.04
05-09-2017,85633.78
06-09-2017,85782.93
07-09-2017,86041.09
08-09-2017,85937.86
11-09-2017,85275.38
12-09-2017,84942.09
13-09-2017,84961.53
14-09-2017,84887.08
15-09-2017,84819.47
18-09-2017,84135.12
19-09-2017,84215.45
20-09-2017,84283.79
21-09-2017,83728.05
22-09-2017,83890.07
25-09-2017,84232.6
26-09-2017,85003.75
27-09-2017,84258.7
28-09-2017,84094.7
29-09-2017,83812.07
02-10-2017,83198.07
03-10-2017,83244.63
04-10-2017,82807.12
05-10-2017,82941.27
06-10-2017,82442.2
09-10-2017,83599.86
10-10-2017,84270.29
11-10-2017,84004.29
12-10-2017,83982.62
13-10-2017,84360.58
16-10-2017,84385.4
17-10-2017,83425.24
18-10-2017,83358.61
19-10-2017,83762.31
20-10-2017,83423.72
23-10-2017,82873.26
24-10-2017,83059.43
25-10-2017,82816.01
26-10-2017,82570.51
27-10-2017,82355.65
30-10-2017,82486.01
31-10-2017,82269.18
01-11-2017,82486.49
02-11-2017,82711.45
03-11-2017,81843.68
06-11-2017,82228.81
07-11-2017,82931.53
08-11-2017,83418.27
09-11-2017,83467.01
10-11-2017,83659.29
13-11-2017,83603.48
14-11-2017,83365.2
15-11-2017,83647.5
16-11-2017,83543.98
17-11-2017,83563.01
20-11-2017,83725.17
21-11-2017,83303.79
22-11-2017,83572.9
23-11-2017,83419.5
24-11-2017,83484.04
27-11-2017,83598.73
28-11-2017,83230.64
29-11-2017,82633.38
30-11-2017,82547.29
01-12-2017,82244.23
04-12-2017,82005.39
05-12-2017,81541.78
06-12-2017,81539.48
07-12-2017,81046.31
08-12-2017,80624.71
11-12-2017,80269.67
12-12-2017,79926.35
13-12-2017,80088.78
14-12-2017,80492.47
15-12-2017,80429.26
18-12-2017,80924.2
19-12-2017,80755.34
20-12-2017,81041.83
21-12-2017,81027.61
22-12-2017,81022.86
25-12-2017,81022.86
26-12-2017,81070.27
27-12-2017,82087.88
28-12-2017,82761.16
29-12-2017,82401.3
01-01-2018,82401.3
02-01-2018,83245.29
03-01-2018,83548.73
04-01-2018,83334.36
05-01-2018,83462.84
08-01-2018,83674.91
09-01-2018,83495.93
10-01-2018,83944.34
11-01-2018,84228.65
12-01-2018,84417.64
15-01-2018,84983.77
16-01-2018,85426.41
17-01-2018,85296.25
18-01-2018,85045.97
19-01-2018,85149.77
22-01-2018,85084.82
23-01-2018,85064.24
24-01-2018,86195.13
25-01-2018,86151.09
26-01-2018,86036.64
29-01-2018,85386.53
30-01-2018,85586.06
31-01-2018,85550.2
01-02-2018,85641.82
02-02-2018,85285.1
05-02-2018,85420.39
06-02-2018,85474.2
07-02-2018,85151.79
08-02-2018,84537.39
09-02-2018,84659.22
12-02-2018,85055.28
13-02-2018,85251.47
14-02-2018,85615.2
15-02-2018,86467.19
16-02-2018,86777.76
19-02-2018,86424.77
20-02-2018,86812.22
21-02-2018,86144.88
22-02-2018,86356.02
23-02-2018,85931.63
26-02-2018,86284.1
27-02-2018,86006.37
28-02-2018,85852.96
01-03-2018,85297.98
02-03-2018,86246.99
05-03-2018,85982.78
06-03-2018,86647.49
07-03-2018,86258.11
08-03-2018,85980.58
09-03-2018,86050.27
12-03-2018,85781.34
13-03-2018,85816.7
14-03-2018,85825.57
15-03-2018,85606.65
16-03-2018,85130.28
19-03-2018,85449.04
20-03-2018,85478.5
21-03-2018,86165.21
22-03-2018,86560.89
23-03-2018,87562.65
26-03-2018,87739.5
27-03-2018,87134.13
28-03-2018,86904.64
29-03-2018,86343.73
30-03-2018,86343.73
02-04-2018,86343.73
03-04-2018,86712.91
04-04-2018,87145.13
05-04-2018,86303.8
06-04-2018,86506.63
09-04-2018,86585.06
10-04-2018,87040.1
11-04-2018,88091.86
12-04-2018,87586.77
13-04-2018,87632.75
16-04-2018,88335.18
17-04-2018,88128.98
18-04-2018,88683.83
19-04-2018,88667.07
20-04-2018,88273.94
23-04-2018,88007.98
24-04-2018,88174.16
25-04-2018,88375.42
26-04-2018,88169.92
27-04-2018,88196.9
30-04-2018,87642.95
01-05-2018,87235.83
02-05-2018,86947.74
03-05-2018,87595.45
04-05-2018,87590.65
07-05-2018,87954.03
08-05-2018,87654.87
09-05-2018,88404.02
10-05-2018,88742.03
11-05-2018,89118.81
14-05-2018,89206.59
15-05-2018,88050.28
16-05-2018,87580.64
17-05-2018,87292.69
18-05-2018,87644.65
21-05-2018,87765.61
22-05-2018,88011.42
23-05-2018,88167.59
24-05-2018,89153.86
25-05-2018,88369.15
28-05-2018,87824.92
29-05-2018,87962.82
30-05-2018,87774.48
31-05-2018,88088.27
01-06-2018,86851.46
04-06-2018,86986.21
05-06-2018,86796.66
06-06-2018,87067.67
07-06-2018,87048.71
08-06-2018,87865.55
11-06-2018,87622.25
12-06-2018,87639.37
13-06-2018,87666.71
14-06-2018,88160.33
15-06-2018,87390.57
18-06-2018,87196.64
19-06-2018,87145.07
20-06-2018,86753.89
21-06-2018,86199.47
22-06-2018,86102.3
25-06-2018,86465.07
26-06-2018,85924.08
27-06-2018,86076.53
28-06-2018,86017.45
29-06-2018,85674.58
02-07-2018,85772.19
03-07-2018,85876.3
04-07-2018,86319.65
05-07-2018,86571.49
06-07-2018,86494.23
09-07-2018,86762.77
10-07-2018,86306.55
11-07-2018,86115.07
12-07-2018,85393.97
13-07-2018,85019.18
16-07-2018,85187.54
17-07-2018,84372.8
18-07-2018,84042.02
19-07-2018,84010.94
20-07-2018,84679.3
23-07-2018,84310.24
24-07-2018,84587.23
25-07-2018,84653.3
26-07-2018,84359.27
27-07-2018,84102.19
30-07-2018,84027.67
31-07-2018,83740.37
01-08-2018,83448.15
02-08-2018,83452.78
03-08-2018,83649.49
06-08-2018,83266.24
07-08-2018,83245.99
08-08-2018,83032.56
09-08-2018,83379.56
10-08-2018,83632.68
13-08-2018,83838.42
14-08-2018,83640.38
15-08-2018,82592.25
16-08-2018,82977.69
17-08-2018,82837.09
20-08-2018,82685.37
21-08-2018,83175.94
22-08-2018,83574.02
23-08-2018,83607.57
24-08-2018,83791.08
27-08-2018,84024.64
28-08-2018,85043.88
29-08-2018,84992.42
30-08-2018,84752.35
31-08-2018,85285.25
03-09-2018,85284.53
04-09-2018,85113
05-09-2018,85770.46
06-09-2018,86660.81
07-09-2018,85931.14
10-09-2018,86645.78
11-09-2018,86493.15
12-09-2018,86296.89
13-09-2018,87321.83
14-09-2018,86348.08
17-09-2018,87059.62
18-09-2018,87290.54
19-09-2018,87269.31
20-09-2018,87635.57
21-09-2018,86408.28
24-09-2018,87301.6
25-09-2018,87318.02
26-09-2018,86648.8
27-09-2018,86042.24
28-09-2018,86063.74
01-10-2018,86661.97
02-10-2018,87780.45
03-10-2018,87972.87
04-10-2018,88682.21
05-10-2018,88902.11
08-10-2018,87898.08
09-10-2018,88161.92
10-10-2018,88164.38
11-10-2018,89331.23
12-10-2018,89813.23
15-10-2018,90810.27
16-10-2018,90573.35
17-10-2018,90488.79
18-10-2018,90043.38
19-10-2018,90134.91
22-10-2018,89796.25
23-10-2018,90911.84
24-10-2018,90088.54
25-10-2018,90140.69
26-10-2018,90524.47
29-10-2018,90445.31
30-10-2018,90302.77
31-10-2018,89839.46
01-11-2018,90535.67
02-11-2018,89322.61
05-11-2018,90102.11
06-11-2018,89980.68
07-11-2018,89860.14
08-11-2018,89436.39
09-11-2018,87802.26
12-11-2018,87918.51
13-11-2018,87344.56
14-11-2018,86999.48
15-11-2018,87228.95
16-11-2018,87823.3
19-11-2018,87463.48
20-11-2018,87426.14
21-11-2018,87647.73
22-11-2018,87040.77
23-11-2018,86799.6
26-11-2018,86635.05
27-11-2018,86431.95
28-11-2018,85703.98
29-11-2018,85635.16
30-11-2018,84857.12
03-12-2018,86579.27
04-12-2018,87495.4
05-12-2018,87174.19
06-12-2018,88026.89
07-12-2018,87985.2
10-12-2018,88911.74
11-12-2018,89479.45
12-12-2018,89648.84
13-12-2018,89086.53
14-12-2018,88778.73
17-12-2018,88877.28
18-12-2018,88280.08
19-12-2018,88358.27
20-12-2018,88018.73
21-12-2018,88064.2
24-12-2018,88234.04
25-12-2018,88234.04
26-12-2018,88243.48
27-12-2018,89199.03
28-12-2018,89600.34
31-12-2018,89293.37
01-01-2019,89293.37
02-01-2019,89960.15
03-01-2019,90454.07
04-01-2019,89263.41
07-01-2019,90046.95
08-01-2019,90299.12
09-01-2019,90878.5
10-01-2019,91020.79
11-01-2019,90841.96
14-01-2019,91546.07
15-01-2019,91921.81
16-01-2019,92018.19
17-01-2019,91646.14
18-01-2019,91348.34
21-01-2019,91121.53
22-01-2019,91572.36
23-01-2019,91307.3
24-01-2019,91360.92
25-01-2019,92164.48
28-01-2019,92636.23
29-01-2019,92979.85
30-01-2019,93262.85
31-01-2019,94109.53
01-02-2019,94006.81
04-02-2019,94146.09
05-02-2019,94073.7
06-02-2019,93908.77
07-02-2019,93524.16
08-02-2019,93743.86
11-02-2019,92963.74
12-02-2019,92727.68
13-02-2019,92965.26
14-02-2019,93239.16
15-02-2019,93830.49
18-02-2019,94569.44
19-02-2019,95186.58
20-02-2019,95601.08
21-02-2019,94753.37
22-02-2019,94598.43
25-02-2019,94494.4
26-02-2019,94160.02
27-02-2019,94208.4
28-02-2019,93826.17
01-03-2019,92974.6
04-03-2019,91093.07
05-03-2019,90495.04
06-03-2019,90478.81
07-03-2019,90028.82
08-03-2019,90945.93
11-03-2019,90383.89
12-03-2019,90431.92
13-03-2019,90846.08
14-03-2019,89953.26
15-03-2019,90139.62
18-03-2019,89518.44
19-03-2019,90244.37
20-03-2019,89752.57
21-03-2019,90158.74
22-03-2019,90433.79
25-03-2019,90951.61
26-03-2019,90627.89
27-03-2019,90215.4
28-03-2019,89564.47
29-03-2019,89738.82
01-04-2019,89607.2
02-04-2019,88688.74
03-04-2019,88299.02
04-04-2019,88755.48
05-04-2019,89199.38
08-04-2019,90577.48
09-04-2019,90307.67
10-04-2019,90221.26
11-04-2019,89500.28
12-04-2019,89531.55
15-04-2019,89250.64
16-04-2019,88840.33
17-04-2019,88805.52
18-04-2019,88463.4
19-04-2019,88463.4
22-04-2019,88871.63
23-04-2019,88373.05
24-04-2019,88843.81
25-04-2019,89993.01
26-04-2019,89913.26
29-04-2019,89584.19
30-04-2019,89188.75
01-05-2019,89293.08
02-05-2019,88151.5
03-05-2019,88506
06-05-2019,88730.59
07-05-2019,88953.7
08-05-2019,89594.49
09-05-2019,89946.61
10-05-2019,89963.44
13-05-2019,91372.17
14-05-2019,91485.25
15-05-2019,91375.43
16-05-2019,90460.19
17-05-2019,89953.77
20-05-2019,89050.69
21-05-2019,88630.16
22-05-2019,88742.44
23-05-2019,89884.36
24-05-2019,89175.41
27-05-2019,89149.78
28-05-2019,89078.32
29-05-2019,89497.6
30-05-2019,89503.17
31-05-2019,90288.47
03-06-2019,91230.55
04-06-2019,91710.92
05-06-2019,92458.86
06-06-2019,92535.12
07-06-2019,93128.24
10-06-2019,92543.62
11-06-2019,91969.3
12-06-2019,92398.45
13-06-2019,92858.39
14-06-2019,94315.54
17-06-2019,93760.2
18-06-2019,93498.77
19-06-2019,93662.65
20-06-2019,95802.82
21-06-2019,97196.21
24-06-2019,97483.52
25-06-2019,99271.15
26-06-2019,97091.91
27-06-2019,96874.17
28-06-2019,97259.74
01-07-2019,95852.58
02-07-2019,95909.4
03-07-2019,97395.51
04-07-2019,96927.7
05-07-2019,95007.95
08-07-2019,96132.66
09-07-2019,95396.86
10-07-2019,96577.68
11-07-2019,96798.6
12-07-2019,96680.99
15-07-2019,96816.46
16-07-2019,96872.54
17-07-2019,97067.32
18-07-2019,97747.34
19-07-2019,99061.27
22-07-2019,98400.53
23-07-2019,98284.59
24-07-2019,98436.42
25-07-2019,97769.36
26-07-2019,97861.99
29-07-2019,97538.37
30-07-2019,98169.63
31-07-2019,98194
01-08-2019,97151.83
02-08-2019,100327.77
05-08-2019,103613.32
06-08-2019,103776.33
07-08-2019,106728.09
08-08-2019,105742.1
09-08-2019,105997.83
12-08-2019,106493.25
13-08-2019,106955.77
14-08-2019,107862.56
15-08-2019,108033.63
16-08-2019,107817.61
19-08-2019,106889.99
20-08-2019,107885.61
21-08-2019,107559.4
22-08-2019,107865.95
23-08-2019,107766.04
26-08-2019,108299.88
27-08-2019,109586.74
28-08-2019,110327
29-08-2019,110543.99
30-08-2019,109139.19
02-09-2019,108964.25
03-09-2019,111325.02
04-09-2019,111510.52
05-09-2019,109842.87
06-09-2019,109272.14
09-09-2019,108213.41
10-09-2019,107428.27
11-09-2019,106816.22
12-09-2019,107787.53
13-09-2019,106611.1
16-09-2019,107195.76
17-09-2019,107820.73
18-09-2019,107112.19
19-09-2019,107037.42
20-09-2019,106563.55
23-09-2019,107971.12
24-09-2019,108009.86
25-09-2019,108598.56
26-09-2019,106779.26
27-09-2019,105132.9
30-09-2019,105261.4
01-10-2019,104714.39
02-10-2019,106121.97
03-10-2019,107518.76
04-10-2019,106257.85
07-10-2019,106625.38
08-10-2019,106952.08
09-10-2019,107120.25
10-10-2019,106235.41
11-10-2019,105058.46
14-10-2019,106143.74
15-10-2019,106433.46
16-10-2019,106099.23
17-10-2019,106243.14
18-10-2019,106011.63
21-10-2019,106169.14
22-10-2019,105378.13
23-10-2019,105979.89
24-10-2019,106300.89
25-10-2019,107303.59
28-10-2019,105811.14
29-10-2019,105325.09
30-10-2019,105791.74
31-10-2019,107169.78
01-11-2019,106851.3
04-11-2019,106825.65
05-11-2019,105259.44
06-11-2019,105483.53
07-11-2019,105333.51
08-11-2019,104346.28
11-11-2019,104242.34
12-11-2019,103767.1
13-11-2019,105458.62
14-11-2019,105549.29
15-11-2019,105308.73
18-11-2019,105439.64
19-11-2019,105308.05
20-11-2019,105684.61
21-11-2019,105291.98
22-11-2019,105033.99
25-11-2019,104607.37
26-11-2019,103993.86
27-11-2019,103776.06
28-11-2019,104174.74
29-11-2019,104747.49
02-12-2019,104709.64
03-12-2019,105881.75
04-12-2019,105510.2
05-12-2019,105213.08
06-12-2019,103934.35
09-12-2019,103853.76
10-12-2019,103901.56
11-12-2019,103909.93
12-12-2019,103971.59
13-12-2019,103871.93
16-12-2019,104944.78
17-12-2019,104755.96
18-12-2019,104618.83
19-12-2019,104882.61
20-12-2019,105182.77
23-12-2019,105499.57
24-12-2019,105622.8
25-12-2019,105622.8
26-12-2019,105699.64
27-12-2019,107849.29
30-12-2019,108030.06
31-12-2019,108120.04
01-01-2020,108120.04
02-01-2020,108987.2
03-01-2020,111189.62
06-01-2020,113164.87
07-01-2020,112604.93
08-01-2020,112712.74
09-01-2020,110432.77
10-01-2020,110214.3
13-01-2020,109822.03
14-01-2020,109513.81
15-01-2020,109698.23
16-01-2020,110270.04
17-01-2020,110722.99
20-01-2020,110940.31
21-01-2020,110464.2
22-01-2020,110845.42
23-01-2020,111389.84
24-01-2020,111581.6
27-01-2020,112880.38
28-01-2020,112281.3
29-01-2020,112127.97
30-01-2020,112831.08
31-01-2020,113044.55
